"datetime","_source","_id","_index","_type","alt","ascent_rate","batt","ext_humidity","ext_pressure","ext_temperature","frame","frequency","lat","lon","modulation","payload_callsign","position","raw","sats","snr","software_name","software_version","speed","temp","time_received","upload_time","uploader_alt","uploader_antenna","uploader_callsign","uploader_position","uploader_radio","user-agent"
2025-06-21 15:07:56,"{""alt"":8627,""ascent_rate"":0,""batt"":1.3137254901960784,""datetime"":""2025-06-21T19:07:56.000000Z"",""ext_humidity"":6,""ext_pressure"":340.7,""ext_temperature"":6.3,""frame"":1393,""frequency"":432.625864,""lat"":42.06753158569336,""lon"":-71.20503234863281,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""42.06753158569336,-71.20503234863281"",""raw"":""5B03710513073827452842FA688EC2B3216710064300003F00064F0D0000544B"",""sats"":16,""snr"":-7.91,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":103,""temp"":6,""time_received"":""2025-06-21T19:08:01.354149Z"",""upload_time"":""2025-06-21T19:08:01.769282"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",Q_rkk5cB5oOfM4WgIiv-,ham-telm-2025-06,,8627,0,1.31,6,341,6.30,1393,433,42.1,-71.2,Horus Binary v2,APEX-2-T,"42.06753158569336,-71.20503234863281",5B03710513073827452842FA688EC2B3216710064300003F00064F0D0000544B,16,-7.91,horusdemodlib,0.3.13,103,6,2025-06-21T19:08:01.354149Z,2025-06-21T19:08:01.769282,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:07:51,"{""alt"":8670,""ascent_rate"":0,""batt"":1.2941176470588236,""datetime"":""2025-06-21T19:07:51.000000Z"",""ext_humidity"":6,""ext_pressure"":338.7,""ext_temperature"":6.3,""frame"":1392,""frequency"":432.62587,""lat"":42.06881332397461,""lon"":-71.205322265625,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""42.06881332397461,-71.205322265625"",""raw"":""5B0370051307337746284220698EC2DE216F10064200003F00063B0D0000473F"",""sats"":16,""snr"":-10.87,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":111,""temp"":6,""time_received"":""2025-06-21T19:07:56.316022Z"",""upload_time"":""2025-06-21T19:07:57.647967"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",Qfrkk5cB5oOfM4WgIiv-,ham-telm-2025-06,,8670,0,1.29,6,339,6.30,1392,433,42.1,-71.2,Horus Binary v2,APEX-2-T,"42.06881332397461,-71.205322265625",5B0370051307337746284220698EC2DE216F10064200003F00063B0D0000473F,16,-10.9,horusdemodlib,0.3.13,111,6,2025-06-21T19:07:56.316022Z,2025-06-21T19:07:57.647967,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:07:46,"{""alt"":8715,""ascent_rate"":0,""batt"":1.3137254901960784,""datetime"":""2025-06-21T19:07:46.000000Z"",""ext_humidity"":6,""ext_pressure"":336.6,""ext_temperature"":6.3,""frame"":1391,""frequency"":432.625863,""lat"":42.07012176513672,""lon"":-71.20563507080078,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""42.07012176513672,-71.20563507080078"",""raw"":""5B036F0513072ECE47284249698EC20B227010064300003F0006260D0000BFB0"",""sats"":16,""snr"":-4.98,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":112,""temp"":6,""time_received"":""2025-06-21T19:07:51.280891Z"",""upload_time"":""2025-06-21T19:07:51.533293"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",J_rkk5cB5oOfM4WgDSu8,ham-telm-2025-06,,8715,0,1.31,6,337,6.30,1391,433,42.1,-71.2,Horus Binary v2,APEX-2-T,"42.07012176513672,-71.20563507080078",5B036F0513072ECE47284249698EC20B227010064300003F0006260D0000BFB0,16,-4.98,horusdemodlib,0.3.13,112,6,2025-06-21T19:07:51.280891Z,2025-06-21T19:07:51.533293,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:07:41,"{""alt"":8762,""ascent_rate"":0,""batt"":1.3137254901960784,""datetime"":""2025-06-21T19:07:41.000000Z"",""ext_humidity"":6,""ext_pressure"":334.4,""ext_temperature"":6.3,""frame"":1390,""frequency"":432.625867,""lat"":42.07149124145508,""lon"":-71.20596313476562,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""42.07149124145508,-71.20596313476562"",""raw"":""5B036E051307293549284274698EC23A226C10064300003F0006100D00000DBE"",""sats"":16,""snr"":-10.41,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":108,""temp"":6,""time_received"":""2025-06-21T19:07:46.247635Z"",""upload_time"":""2025-06-21T19:07:47.404390"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",y_rkk5cB5oOfM4WgBCnW,ham-telm-2025-06,,8762,0,1.31,6,334,6.30,1390,433,42.1,-71.2,Horus Binary v2,APEX-2-T,"42.07149124145508,-71.20596313476562",5B036E051307293549284274698EC23A226C10064300003F0006100D00000DBE,16,-10.4,horusdemodlib,0.3.13,108,6,2025-06-21T19:07:46.247635Z,2025-06-21T19:07:47.404390,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:07:26,"{""alt"":8897,""ascent_rate"":0,""batt"":1.3333333333333333,""datetime"":""2025-06-21T19:07:26.000000Z"",""ext_humidity"":6,""ext_pressure"":328,""ext_temperature"":6.2,""frame"":1387,""frequency"":432.625855,""lat"":42.07585525512695,""lon"":-71.20733642578125,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""42.07585525512695,-71.20733642578125"",""raw"":""5B036B0513071AAD4D2842286A8EC2C1227B10064400003E0006D00C00008831"",""sats"":16,""snr"":-8.21,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":123,""temp"":6,""time_received"":""2025-06-21T19:07:31.224525Z"",""upload_time"":""2025-06-21T19:07:33.271118"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",S_rjk5cB5oOfM4WgmiCc,ham-telm-2025-06,,8897,0,1.33,6,328,6.20,1387,433,42.1,-71.2,Horus Binary v2,APEX-2-T,"42.07585525512695,-71.20733642578125",5B036B0513071AAD4D2842286A8EC2C1227B10064400003E0006D00C00008831,16,-8.21,horusdemodlib,0.3.13,123,6,2025-06-21T19:07:31.224525Z,2025-06-21T19:07:33.271118,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:07:16,"{""alt"":8985,""ascent_rate"":0,""batt"":1.3137254901960784,""datetime"":""2025-06-21T19:07:16.000000Z"",""ext_humidity"":6,""ext_pressure"":324,""ext_temperature"":6.1,""frame"":1385,""frequency"":432.625854,""lat"":42.0789680480957,""lon"":-71.20854187011719,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""42.0789680480957,-71.20854187011719"",""raw"":""5B036905130710DD502842C66A8EC219238E10064300003D0006A80C000081BA"",""sats"":16,""snr"":-6.45,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":142,""temp"":6,""time_received"":""2025-06-21T19:07:21.158270Z"",""upload_time"":""2025-06-21T19:07:23.148834"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",Pfrjk5cB5oOfM4WgkB-J,ham-telm-2025-06,,8985,0,1.31,6,324,6.10,1385,433,42.1,-71.2,Horus Binary v2,APEX-2-T,"42.0789680480957,-71.20854187011719",5B036905130710DD502842C66A8EC219238E10064300003D0006A80C000081BA,16,-6.45,horusdemodlib,0.3.13,142,6,2025-06-21T19:07:21.158270Z,2025-06-21T19:07:23.148834,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:07:01,"{""alt"":9125,""ascent_rate"":0,""batt"":1.3137254901960784,""datetime"":""2025-06-21T19:07:01.000000Z"",""ext_humidity"":7,""ext_pressure"":317.9,""ext_temperature"":6,""frame"":1382,""frequency"":432.625853,""lat"":42.08385467529297,""lon"":-71.21062469482422,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""42.08385467529297,-71.21062469482422"",""raw"":""5B036605130701DE552842D76B8EC2A5239010064300003C00076B0C0000FDEE"",""sats"":16,""snr"":-11.65,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":144,""temp"":6,""time_received"":""2025-06-21T19:07:06.136075Z"",""upload_time"":""2025-06-21T19:07:06.843922"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",4frjk5cB5oOfM4WgZRqf,ham-telm-2025-06,,9125,0,1.31,7,318,6,1382,433,42.1,-71.2,Horus Binary v2,APEX-2-T,"42.08385467529297,-71.21062469482422",5B036605130701DE552842D76B8EC2A5239010064300003C00076B0C0000FDEE,16,-11.6,horusdemodlib,0.3.13,144,6,2025-06-21T19:07:06.136075Z,2025-06-21T19:07:06.843922,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:06:56,"{""alt"":9171,""ascent_rate"":0,""batt"":1.3137254901960784,""datetime"":""2025-06-21T19:06:56.000000Z"",""ext_humidity"":6,""ext_pressure"":315.8,""ext_temperature"":6,""frame"":1381,""frequency"":432.625851,""lat"":42.085575103759766,""lon"":-71.21135711669922,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""42.085575103759766,-71.21135711669922"",""raw"":""5B036505130638A1572842376C8EC2D3238610064300003C0006560C00002C2A"",""sats"":16,""snr"":-6.52,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":134,""temp"":6,""time_received"":""2025-06-21T19:07:01.193316Z"",""upload_time"":""2025-06-21T19:07:02.710820"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",5Prjk5cB5oOfM4WgZRrN,ham-telm-2025-06,,9171,0,1.31,6,316,6,1381,433,42.1,-71.2,Horus Binary v2,APEX-2-T,"42.085575103759766,-71.21135711669922",5B036505130638A1572842376C8EC2D3238610064300003C0006560C00002C2A,16,-6.52,horusdemodlib,0.3.13,134,6,2025-06-21T19:07:01.193316Z,2025-06-21T19:07:02.710820,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:06:51,"{""alt"":9216,""ascent_rate"":0,""batt"":1.3137254901960784,""datetime"":""2025-06-21T19:06:51.000000Z"",""ext_humidity"":7,""ext_pressure"":313.8,""ext_temperature"":6,""frame"":1380,""frequency"":432.625864,""lat"":42.0872802734375,""lon"":-71.21204376220703,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""42.0872802734375,-71.21204376220703"",""raw"":""5B03640513063360592842916C8EC200249210064300003C0007420C00004B37"",""sats"":16,""snr"":-10.44,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":146,""temp"":6,""time_received"":""2025-06-21T19:06:56.158540Z"",""upload_time"":""2025-06-21T19:06:56.556167"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",RPrjk5cB5oOfM4WgMxXH,ham-telm-2025-06,,9216,0,1.31,7,314,6,1380,433,42.1,-71.2,Horus Binary v2,APEX-2-T,"42.0872802734375,-71.21204376220703",5B03640513063360592842916C8EC200249210064300003C0007420C00004B37,16,-10.4,horusdemodlib,0.3.13,146,6,2025-06-21T19:06:56.158540Z,2025-06-21T19:06:56.556167,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:06:36,"{""alt"":9349,""ascent_rate"":0,""batt"":1.3333333333333333,""datetime"":""2025-06-21T19:06:36.000000Z"",""ext_humidity"":7,""ext_pressure"":307.8,""ext_temperature"":5.8,""frame"":1377,""frequency"":432.625864,""lat"":42.092586517333984,""lon"":-71.21358489990234,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""42.092586517333984,-71.21358489990234"",""raw"":""5B036105130624CF5E28425B6D8EC285249310054400003A0007060C0000704F"",""sats"":16,""snr"":-9.13,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":147,""temp"":5,""time_received"":""2025-06-21T19:06:41.054079Z"",""upload_time"":""2025-06-21T19:06:42.406646"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",I_rjk5cB5oOfM4WgDRN-,ham-telm-2025-06,,9349,0,1.33,7,308,5.80,1377,433,42.1,-71.2,Horus Binary v2,APEX-2-T,"42.092586517333984,-71.21358489990234",5B036105130624CF5E28425B6D8EC285249310054400003A0007060C0000704F,16,-9.13,horusdemodlib,0.3.13,147,5,2025-06-21T19:06:41.054079Z,2025-06-21T19:06:42.406646,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:06:31,"{""alt"":9394,""ascent_rate"":0,""batt"":1.3137254901960784,""datetime"":""2025-06-21T19:06:31.000000Z"",""ext_humidity"":7,""ext_pressure"":305.8,""ext_temperature"":5.8,""frame"":1376,""frequency"":432.62586,""lat"":42.0944709777832,""lon"":-71.21398162841797,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""42.0944709777832,-71.21398162841797"",""raw"":""5B03600513061FBD6028428F6D8EC2B2249410054300003A0007F20B0000E872"",""sats"":16,""snr"":-7.2,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":148,""temp"":5,""time_received"":""2025-06-21T19:06:36.105556Z"",""upload_time"":""2025-06-21T19:06:36.268879"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",nfrik5cB5oOfM4WgxguO,ham-telm-2025-06,,9394,0,1.31,7,306,5.80,1376,433,42.1,-71.2,Horus Binary v2,APEX-2-T,"42.0944709777832,-71.21398162841797",5B03600513061FBD6028428F6D8EC2B2249410054300003A0007F20B0000E872,16,-7.20,horusdemodlib,0.3.13,148,5,2025-06-21T19:06:36.105556Z,2025-06-21T19:06:36.268879,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:06:26,"{""alt"":9441,""ascent_rate"":0,""batt"":1.3137254901960784,""datetime"":""2025-06-21T19:06:26.000000Z"",""ext_humidity"":7,""ext_pressure"":303.9,""ext_temperature"":5.7,""frame"":1375,""frequency"":432.625877,""lat"":42.096378326416016,""lon"":-71.21439361572266,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""42.096378326416016,-71.21439361572266"",""raw"":""5B035F0513061AB1622842C56D8EC2E124971005430000390007DF0B000016CD"",""sats"":16,""snr"":-7.54,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":151,""temp"":5,""time_received"":""2025-06-21T19:06:31.068613Z"",""upload_time"":""2025-06-21T19:06:32.106121"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",Vfrik5cB5oOfM4WgyQxK,ham-telm-2025-06,,9441,0,1.31,7,304,5.70,1375,433,42.1,-71.2,Horus Binary v2,APEX-2-T,"42.096378326416016,-71.21439361572266",5B035F0513061AB1622842C56D8EC2E124971005430000390007DF0B000016CD,16,-7.54,horusdemodlib,0.3.13,151,5,2025-06-21T19:06:31.068613Z,2025-06-21T19:06:32.106121,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:06:21,"{""alt"":9486,""ascent_rate"":0,""batt"":1.3137254901960784,""datetime"":""2025-06-21T19:06:21.000000Z"",""ext_humidity"":7,""ext_pressure"":301.7,""ext_temperature"":5.7,""frame"":1374,""frequency"":432.625867,""lat"":42.098289489746094,""lon"":-71.2147445678711,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""42.098289489746094,-71.2147445678711"",""raw"":""5B035E05130615A6642842F36D8EC20E25A41005430000390007C90B00003918"",""sats"":16,""snr"":-3.94,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":164,""temp"":5,""time_received"":""2025-06-21T19:06:26.038108Z"",""upload_time"":""2025-06-21T19:06:27.979661"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",iPrik5cB5oOfM4WgsgqP,ham-telm-2025-06,,9486,0,1.31,7,302,5.70,1374,433,42.1,-71.2,Horus Binary v2,APEX-2-T,"42.098289489746094,-71.2147445678711",5B035E05130615A6642842F36D8EC20E25A41005430000390007C90B00003918,16,-3.94,horusdemodlib,0.3.13,164,5,2025-06-21T19:06:26.038108Z,2025-06-21T19:06:27.979661,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:06:16,"{""alt"":9532,""ascent_rate"":0,""batt"":1.3137254901960784,""datetime"":""2025-06-21T19:06:16.000000Z"",""ext_humidity"":7,""ext_pressure"":299.8,""ext_temperature"":5.7,""frame"":1373,""frequency"":432.62587,""lat"":42.10036849975586,""lon"":-71.21519470214844,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""42.10036849975586,-71.21519470214844"",""raw"":""5B035D05130610C76628422E6E8EC23C25A51005430000390007B60B000016A9"",""sats"":16,""snr"":-3.94,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":165,""temp"":5,""time_received"":""2025-06-21T19:06:21.003692Z"",""upload_time"":""2025-06-21T19:06:21.856050"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",g_rik5cB5oOfM4WgrQp5,ham-telm-2025-06,,9532,0,1.31,7,300,5.70,1373,433,42.1,-71.2,Horus Binary v2,APEX-2-T,"42.10036849975586,-71.21519470214844",5B035D05130610C76628422E6E8EC23C25A51005430000390007B60B000016A9,16,-3.94,horusdemodlib,0.3.13,165,5,2025-06-21T19:06:21.003692Z,2025-06-21T19:06:21.856050,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:06:06,"{""alt"":9625,""ascent_rate"":0,""batt"":1.3333333333333333,""datetime"":""2025-06-21T19:06:06.000000Z"",""ext_humidity"":7,""ext_pressure"":296,""ext_temperature"":5.7,""frame"":1371,""frequency"":432.625874,""lat"":42.1046142578125,""lon"":-71.21585845947266,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""42.1046142578125,-71.21585845947266"",""raw"":""5B035B05130606206B2842856E8EC29925AD1005440000390007900B0000CAE6"",""sats"":16,""snr"":-5.25,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":173,""temp"":5,""time_received"":""2025-06-21T19:06:11.017708Z"",""upload_time"":""2025-06-21T19:06:11.690971"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",_frik5cB5oOfM4WgdATp,ham-telm-2025-06,,9625,0,1.33,7,296,5.70,1371,433,42.1,-71.2,Horus Binary v2,APEX-2-T,"42.1046142578125,-71.21585845947266",5B035B05130606206B2842856E8EC29925AD1005440000390007900B0000CAE6,16,-5.25,horusdemodlib,0.3.13,173,5,2025-06-21T19:06:11.017708Z,2025-06-21T19:06:11.690971,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:06:01,"{""alt"":9671,""ascent_rate"":0,""batt"":1.3137254901960784,""datetime"":""2025-06-21T19:06:01.000000Z"",""ext_humidity"":7,""ext_pressure"":294,""ext_temperature"":5.6,""frame"":1370,""frequency"":432.62587,""lat"":42.10670852661133,""lon"":-71.21612548828125,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""42.10670852661133,-71.21612548828125"",""raw"":""5B035A05130601456D2842A86E8EC2C725A50F054300003800077C0B000017C8"",""sats"":15,""snr"":-7.19,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":165,""temp"":5,""time_received"":""2025-06-21T19:06:05.983655Z"",""upload_time"":""2025-06-21T19:06:07.543549"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",2Prik5cB5oOfM4WgbQMI,ham-telm-2025-06,,9671,0,1.31,7,294,5.60,1370,433,42.1,-71.2,Horus Binary v2,APEX-2-T,"42.10670852661133,-71.21612548828125",5B035A05130601456D2842A86E8EC2C725A50F054300003800077C0B000017C8,15,-7.19,horusdemodlib,0.3.13,165,5,2025-06-21T19:06:05.983655Z,2025-06-21T19:06:07.543549,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:05:51,"{""alt"":9761,""ascent_rate"":0,""batt"":1.3137254901960784,""datetime"":""2025-06-21T19:05:51.000000Z"",""ext_humidity"":7,""ext_pressure"":290.2,""ext_temperature"":5.6,""frame"":1368,""frequency"":432.625863,""lat"":42.11090850830078,""lon"":-71.21694946289062,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""42.11090850830078,-71.21694946289062"",""raw"":""5B03580513053392712842146F8EC22126BA0F05430000380007560B00006136"",""sats"":15,""snr"":-7.13,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":186,""temp"":5,""time_received"":""2025-06-21T19:05:56.510710Z"",""upload_time"":""2025-06-21T19:05:57.388218"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",iPnik5cB5oOfM4WgL_6f,ham-telm-2025-06,,9761,0,1.31,7,290,5.60,1368,433,42.1,-71.2,Horus Binary v2,APEX-2-T,"42.11090850830078,-71.21694946289062",5B03580513053392712842146F8EC22126BA0F05430000380007560B00006136,15,-7.13,horusdemodlib,0.3.13,186,5,2025-06-21T19:05:56.510710Z,2025-06-21T19:05:57.388218,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:05:46,"{""alt"":9810,""ascent_rate"":0,""batt"":1.3137254901960784,""datetime"":""2025-06-21T19:05:46.000000Z"",""ext_humidity"":7,""ext_pressure"":288.2,""ext_temperature"":5.6,""frame"":1367,""frequency"":432.62587,""lat"":42.113189697265625,""lon"":-71.21734619140625,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""42.113189697265625,-71.21734619140625"",""raw"":""5B03570513052EE8732842486F8EC25226B30F05430000380007420B000063CA"",""sats"":15,""snr"":-7.2,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":179,""temp"":5,""time_received"":""2025-06-21T19:05:51.463335Z"",""upload_time"":""2025-06-21T19:05:53.267412"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",l_nik5cB5oOfM4WgEfsm,ham-telm-2025-06,,9810,0,1.31,7,288,5.60,1367,433,42.1,-71.2,Horus Binary v2,APEX-2-T,"42.113189697265625,-71.21734619140625",5B03570513052EE8732842486F8EC25226B30F05430000380007420B000063CA,15,-7.20,horusdemodlib,0.3.13,179,5,2025-06-21T19:05:51.463335Z,2025-06-21T19:05:53.267412,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
