datetime,payload_callsign,lat,lon,alt,ascent_rate,batt,ext_humidity,ext_pressure,ext_temperature,frame,sats,speed,temp,upload_time,uploader_alt,uploader_callsign,software_name,software_version,frequency,modulation,baud_rate,snr,rssi,uploader_position,uploader_antenna,uploader_radio,time_received,raw
2025-06-21T18:49:46.000000Z,APEX-2-R,42.3009147644043,-71.28484344482422,25118,-29.28,2.7450980392156863,0,0.0,0.0,1432,11,56,-12,2025-06-21T18:49:53.682571,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.63091,Horus Binary v2,,-3.68,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:49:51.984016Z,5C03980512312E23342942D7918EC21E62380BF48C90F4000000000000007D04
2025-06-21T18:49:38.000000Z,APEX-2-R,42.301048278808594,-71.28360748291016,25408,-28.95,2.7450980392156863,0,0.0,0.0,1430,11,25,-12,2025-06-21T18:49:45.568208,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630908,Horus Binary v2,,-5.55,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:49:43.444893Z,5C0396051231264634294235918EC24063190BF48CB1F4000000000000008F56
2025-06-21T18:50:40.000000Z,APEX-2-R,42.300682067871094,-71.28944396972656,23791,-27.08,2.7450980392156863,0,0.0,0.0,1442,11,27,-13,2025-06-21T18:50:46.096898,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630892,Horus Binary v2,,-8.78,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:50:45.477867Z,5C03A205123228E633294232948EC2EF5C1B0BF38C6CF500000000000000642C
2025-06-21T18:50:44.000000Z,APEX-2-R,42.300575256347656,-71.28988647460938,23664,-26.36,2.7450980392156863,0,0.0,0.0,1443,11,21,-13,2025-06-21T18:50:50.246066,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630894,Horus Binary v2,,-8.78,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:50:49.497165Z,5C03A30512322CCA3329426C948EC2705C150BF38CB4F50000000000000020F6
2025-06-21T18:51:24.000000Z,APEX-2-R,42.30024719238281,-71.29283905029297,22646,-23.6,2.7450980392156863,0,0.0,0.0,1451,10,8,-13,2025-06-21T18:51:30.434702,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630885,Horus Binary v2,,-8.12,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:51:29.002864Z,5C03AB0512331874332942EF958EC27658080AF38CC8F6000000000000001ABD
2025-06-21T18:51:42.000000Z,APEX-2-R,42.30059814453125,-71.29360961914062,22220,-24.68,2.7450980392156863,0,0.0,0.0,1454,10,21,-14,2025-06-21T18:51:48.575117,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630886,Horus Binary v2,,-7.69,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:51:47.013930Z,5C03AE0512332AD033294254968EC2CC56150AF28C5CF600000000000000E90A
2025-06-21T18:51:50.000000Z,APEX-2-R,42.30038070678711,-71.29380798339844,22030,-23.12,2.7254901960784315,0,0.0,0.0,1456,10,18,-14,2025-06-21T18:51:56.719904,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.63088,Horus Binary v2,,-9.51,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:51:55.551719Z,5C03B005123332973329426E968EC20E56120AF28BF8F600000000000000E783
2025-06-21T18:51:58.000000Z,APEX-2-R,42.30011749267578,-71.29452514648438,21796,-23.9,2.7450980392156863,0,0.0,0.0,1458,10,23,-14,2025-06-21T18:52:05.010203,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630895,Horus Binary v2,,-9.38,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:52:03.991655Z,5C03B20512333A52332942CC968EC22455170AF28CAAF6000000000000008A63
2025-06-21T18:52:30.000000Z,APEX-2-R,42.29831314086914,-71.29498291015625,21099,-24.54,2.7254901960784315,0,0.0,0.0,1464,10,14,-14,2025-06-21T18:52:35.152328,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630864,Horus Binary v2,,-9.09,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:52:34.968191Z,5C03B80512341E7931294208978EC26B520E0AF28B6AF6000000000000008CCC
2025-06-21T18:53:14.000000Z,APEX-2-R,42.297855377197266,-71.29347229003906,20145,-19.28,2.7254901960784315,0,0.0,0.0,1472,10,6,-15,2025-06-21T18:53:21.596181,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630872,Horus Binary v2,,-6.73,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:53:20.027809Z,5C03C00512350E0131294242968EC2B14E060AF18B78F800000000000000C484
2025-06-21T18:52:44.000000Z,APEX-2-R,42.29787826538086,-71.2942123413086,20803,-22.24,2.7254901960784315,0,0.0,0.0,1466,10,19,-15,2025-06-21T18:52:49.307901,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.63087,Horus Binary v2,,-3.6,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:52:48.959950Z,5C03BA0512342C07312942A3968EC24351130AF18B50F7000000000000002842
2025-06-21T18:52:48.000000Z,APEX-2-R,42.29787826538086,-71.29402160644531,20719,-20.25,2.7254901960784315,0,0.0,0.0,1467,10,20,-15,2025-06-21T18:52:53.449018,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630869,Horus Binary v2,,-8.04,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:52:52.976059Z,5C03BB05123430073129428A968EC2EF50140AF18B17F800000000000000698F
2025-06-21T18:53:58.000000Z,APEX-2-R,42.297340393066406,-71.29386138916016,19321,-17.73,2.7254901960784315,0,0.0,0.0,1481,10,14,-15,2025-06-21T18:54:04.049344,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630864,Horus Binary v2,,-5.72,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:54:03.461437Z,5C03C90512353A7A30294275968EC2794B0E0AF18B13F900000000000000E1C6
2025-06-21T18:53:50.000000Z,APEX-2-R,42.29765701293945,-71.29362487792969,19471,-18.77,2.7254901960784315,0,0.0,0.0,1479,10,15,-15,2025-06-21T18:53:55.778148,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630869,Horus Binary v2,,-2.67,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:53:55.008518Z,5C03C705123532CD30294256968EC20F4C0F0AF18BABF8000000000000008544
2025-06-21T18:53:54.000000Z,APEX-2-R,42.29744338989258,-71.29378509521484,19398,-19.65,2.7254901960784315,0,0.0,0.0,1480,10,11,-15,2025-06-21T18:53:59.925825,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630861,Horus Binary v2,,-5.72,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:53:59.018354Z,5C03C805123536953029426B968EC2C64B0B0AF18B53F8000000000000003753
2025-06-21T18:54:16.000000Z,APEX-2-R,42.29685592651367,-71.29434967041016,18981,-18.58,2.7254901960784315,0,0.0,0.0,1484,10,19,-16,2025-06-21T18:54:22.187304,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630855,Horus Binary v2,,-8.02,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:54:21.543738Z,5C03CC05123610FB2F2942B5968EC2254A130AF08BBEF8000000000000005988
2025-06-21T18:54:24.000000Z,APEX-2-R,42.29649353027344,-71.29469299316406,18792,-18.05,2.7254901960784315,0,0.0,0.0,1486,10,7,-16,2025-06-21T18:54:30.338590,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630857,Horus Binary v2,,-4.32,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:54:30.001134Z,5C03CE051236189C2F2942E2968EC26849070AF08BF3F800000000000000088F
2025-06-21T18:54:42.000000Z,APEX-2-R,42.2957649230957,-71.29456329345703,18455,-18.83,2.7254901960784315,0,0.0,0.0,1489,10,27,-16,2025-06-21T18:54:48.563715,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.63085,Horus Binary v2,,-7.41,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:54:48.004677Z,5C03D10512362ADD2E2942D1968EC217481B0AF08BA5F800000000000000B0FB
2025-06-21T18:26:14.000000Z,APEX-2-R,42.291038513183594,-71.13555908203125,22409,5.58,2.764705882352941,0,0.0,0.0,1158,11,13,-12,2025-06-21T18:26:20.795680,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630814,Horus Binary v2,,4.54,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:26:19.287120Z,5C038604121A0E062A294268458EC289570D0BF48D2E0200000000000000FCD5
2025-06-21T18:26:59.000000Z,APEX-2-R,42.29134750366211,-71.13651275634766,22684,5.9,2.764705882352941,0,0.0,0.0,1166,11,8,-12,2025-06-21T18:27:04.987987,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630813,Horus Binary v2,,2.09,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:27:04.340997Z,5C038E04121A3B572A2942E5458EC29C58080BF48D4E02000000000000009792
2025-06-21T18:25:34.000000Z,APEX-2-R,42.29034423828125,-71.13251495361328,22187,5.92,2.784313725490196,0,0.0,0.0,1150,11,27,-12,2025-06-21T18:25:40.269495,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630831,Horus Binary v2,,5.54,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:25:39.777797Z,5C037E0412192250292942D9438EC2AB561B0BF48E50020000000000000076E2
2025-06-21T18:28:09.000000Z,APEX-2-R,42.29011154174805,-71.14189147949219,23094,6.42,2.764705882352941,0,0.0,0.0,1180,11,41,-12,2025-06-21T18:28:15.317799,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630813,Horus Binary v2,,2.01,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:28:14.388486Z,5C039C04121C0913292942A6488EC2365A290BF48D820200000000000000CF48
2025-06-21T18:28:05.000000Z,APEX-2-R,42.29001998901367,-71.14144897460938,23073,5.59,2.764705882352941,0,0.0,0.0,1179,11,32,-12,2025-06-21T18:28:11.189213,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630817,Horus Binary v2,,2.14,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:28:09.880248Z,5C039B04121C05FB2829426C488EC2215A200BF48D2F020000000000000095D5
2025-06-21T18:29:29.000000Z,APEX-2-R,42.29164123535156,-71.14743041992188,23530,4.65,2.764705882352941,0,0.0,0.0,1195,11,23,-13,2025-06-21T18:29:35.663292,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630825,Horus Binary v2,,2.19,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:29:34.532339Z,5C03AB04121D1DA42A29427C4B8EC2EA5B170BF38DD101000000000000004F5C
2025-06-21T18:28:49.000000Z,APEX-2-R,42.291629791259766,-71.14451599121094,23314,5.6,2.764705882352941,0,0.0,0.0,1188,10,8,-12,2025-06-21T18:28:55.491360,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.63082,Horus Binary v2,,3.8,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:28:54.000688Z,5C03A404121C31A12A2942FE498EC2125B080AF48D300200000000000000B91A
2025-06-21T18:31:10.000000Z,APEX-2-R,42.291221618652344,-71.15699768066406,24074,5.62,2.764705882352941,0,0.0,0.0,1215,11,19,-13,2025-06-21T18:31:16.139637,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.629793,Horus Binary v2,,-0.23,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:31:15.558783Z,5C03BF04121F0A362A294262508EC20A5E130BF38D3202000000000000009F05
2025-06-21T18:30:44.000000Z,APEX-2-R,42.29164505004883,-71.15397644042969,23933,5.28,2.764705882352941,0,0.0,0.0,1210,11,45,-13,2025-06-21T18:30:50.001519,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630828,Horus Binary v2,,3.9,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:30:49.019685Z,5C03BA04121E2CA52A2942D64E8EC27D5D2D0BF38D1002000000000000002993
2025-06-21T18:30:38.000000Z,APEX-2-R,42.291812896728516,-71.15360260009766,23913,5.05,2.7450980392156863,0,0.0,0.0,1209,11,32,-13,2025-06-21T18:30:45.868762,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630836,Horus Binary v2,,3.9,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:30:44.505439Z,5C03B904121E26D12A2942A54E8EC2695D200BF38CF90100000000000000A172
2025-06-21T18:31:50.000000Z,APEX-2-R,42.29117202758789,-71.15959167480469,24306,5.86,2.764705882352941,0,0.0,0.0,1223,11,30,-13,2025-06-21T18:31:56.316663,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630841,Horus Binary v2,,4.54,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:31:55.070901Z,5C03C704121F32292A2942B6518EC2F25E1E0BF38D4A02000000000000001ECD
2025-06-21T18:31:54.000000Z,APEX-2-R,42.291038513183594,-71.1599349975586,24330,5.34,2.764705882352941,0,0.0,0.0,1224,11,23,-13,2025-06-21T18:32:00.426829,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.63082,Horus Binary v2,,5.31,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:31:59.080167Z,5C03C804121F36062A2942E3518EC20A5F170BF38D1602000000000000003EE8
2025-06-21T18:33:09.000000Z,APEX-2-R,42.29160690307617,-71.16792297363281,24801,5.81,2.764705882352941,0,0.0,0.0,1238,11,35,-13,2025-06-21T18:33:16.721481,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630835,Horus Binary v2,,4.85,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:33:14.689482Z,5C03D6041221099B2A2942FA558EC2E160230BF38D4502000000000000001E03
2025-06-21T18:33:44.000000Z,APEX-2-R,42.291622161865234,-71.17151641845703,25002,6.22,2.7450980392156863,0,0.0,0.0,1245,11,25,-13,2025-06-21T18:33:51.115165,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630836,Horus Binary v2,,1.89,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:33:50.263849Z,5C03DD0412212C9F2A2942D1578EC2AA61190BF38C6E02000000000000000A24
2025-06-21T18:33:48.000000Z,APEX-2-R,42.291622161865234,-71.17196655273438,25024,5.92,2.7450980392156863,0,0.0,0.0,1246,11,37,-13,2025-06-21T18:33:55.263494,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630842,Horus Binary v2,,7.74,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:33:54.194507Z,5C03DE041221309F2A29420C588EC2C061250BF38C5002000000000000006B76
2025-06-21T18:33:14.000000Z,APEX-2-R,42.2916145324707,-71.16824340820312,24819,7.11,2.7450980392156863,0,0.0,0.0,1239,11,24,-13,2025-06-21T18:33:20.865771,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630829,Horus Binary v2,,10.63,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:33:19.212698Z,5C03D70412210E9D2A294224568EC2F360180BF38CC70200000000000000D411
2025-06-21T18:34:23.000000Z,APEX-2-R,42.29113006591797,-71.17587280273438,25219,5.42,2.7450980392156863,0,0.0,0.0,1253,10,42,-13,2025-06-21T18:34:29.474857,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630835,Horus Binary v2,,2.21,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:34:29.269275Z,5C03E5041222171E2A29420C5A8EC283622A0AF38C1E0200000000000000FCF3
2025-06-21T18:34:58.000000Z,APEX-2-R,42.29148483276367,-71.17961883544922,25418,6.11,2.7450980392156863,0,0.0,0.0,1260,11,32,-13,2025-06-21T18:35:05.656958,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630832,Horus Binary v2,,4.97,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:35:04.770093Z,5C03EC0412223A7B2A2942F75B8EC24A63200BF38C630200000000000000DC8A
2025-06-21T18:36:24.000000Z,APEX-2-R,42.29450607299805,-71.18724822998047,25925,5.72,2.7450980392156863,0,0.0,0.0,1276,11,26,-13,2025-06-21T18:36:30.176919,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630833,Horus Binary v2,,6.01,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:36:28.825433Z,5C03FC04122418932D2942DF5F8EC245651A0BF38C3C0200000000000000F5C1
2025-06-21T18:36:14.000000Z,APEX-2-R,42.29413604736328,-71.18671417236328,25875,5.94,2.7450980392156863,0,0.0,0.0,1274,11,25,-13,2025-06-21T18:36:21.870839,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630835,Horus Binary v2,,3.47,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:36:20.377580Z,5C03FA0412240E322D2942995F8EC21365190BF38C520200000000000000C9AD
2025-06-21T18:36:18.000000Z,APEX-2-R,42.294273376464844,-71.18699645996094,25901,6.82,2.7450980392156863,0,0.0,0.0,1275,11,21,-13,2025-06-21T18:36:26.026480,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630831,Horus Binary v2,,6.01,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:36:24.391712Z,5C03FB04122412562D2942BE5F8EC22D65150BF38CAA020000000000000076D3
2025-06-21T19:17:26.000000Z,APEX-2-R,41.979034423828125,-71.12751007080078,3694,-7.29,2.7254901960784315,0,0.0,0.0,1754,9,63,-3,2025-06-21T19:17:32.699303,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630902,Horus Binary v2,,9.89,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:17:31.622640Z,5C03DA0613111A88EA274249418EC26E0E3F09FD8B27FD00000000000000778E
2025-06-21T19:17:34.000000Z,APEX-2-R,41.97832489013672,-71.1262435913086,3636,-6.84,2.7254901960784315,0,0.0,0.0,1756,9,67,-3,2025-06-21T19:17:40.834042,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630896,Horus Binary v2,,3.82,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:17:40.167961Z,5C03DC06131122CEE92742A3408EC2340E4309FD8B54FD00000000000000041C
2025-06-21T19:17:38.000000Z,APEX-2-R,41.978004455566406,-71.12562561035156,3608,-7.76,2.7058823529411766,0,0.0,0.0,1757,10,52,-3,2025-06-21T19:17:44.984804,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630891,Horus Binary v2,,6.16,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:17:44.690855Z,5C03DD061311267AE9274252408EC2180E340AFD8AF8FC000000000000006F74
2025-06-21T19:17:44.000000Z,APEX-2-R,41.97760772705078,-71.12496948242188,3580,-6.69,2.7254901960784315,0,0.0,0.0,1758,9,58,-3,2025-06-21T19:17:49.111340,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630889,Horus Binary v2,,6.16,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:17:48.705024Z,5C03DE0613112C12E92742FC3F8EC2FC0D3A09FD8B63FD000000000000007AA9
2025-06-21T19:17:58.000000Z,APEX-2-R,41.97641372680664,-71.12285614013672,3484,-6.28,2.7254901960784315,0,0.0,0.0,1760,10,54,-2,2025-06-21T19:18:03.267680,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630894,Horus Binary v2,,13.2,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:18:02.698965Z,5C03E00613113AD9E72742E73E8EC29C0D360AFE8B8CFD00000000000000FFF1
2025-06-21T19:18:59.000000Z,APEX-2-R,41.971229553222656,-71.11425018310547,3109,-5.93,2.7450980392156863,0,0.0,0.0,1772,10,51,-1,2025-06-21T19:19:06.100870,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630886,Horus Binary v2,,8.65,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:19:04.652640Z,5C03EC0613123B8AE227427F3A8EC2250C330AFF8CAFFD000000000000004783
2025-06-21T19:18:15.000000Z,APEX-2-R,41.9749641418457,-71.12037658691406,3375,-6.28,2.7254901960784315,0,0.0,0.0,1764,10,58,-2,2025-06-21T19:18:21.529184,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630885,Horus Binary v2,,9.98,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:18:19.675398Z,5C03E40613120F5DE62742A23D8EC22F0D3A0AFE8B8CFD0000000000000095C1
2025-06-21T19:18:23.000000Z,APEX-2-R,41.97408676147461,-71.1189956665039,3314,-6.17,2.7254901960784315,0,0.0,0.0,1765,9,55,-2,2025-06-21T19:18:31.673390,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630883,Horus Binary v2,,10.73,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:18:29.665676Z,5C03E50613121777E52742ED3C8EC2F20C3709FE8B97FD0000000000000013D2
2025-06-21T19:18:29.000000Z,APEX-2-R,41.9737548828125,-71.11853790283203,3288,-6.38,2.7254901960784315,0,0.0,0.0,1766,10,48,-2,2025-06-21T19:18:33.772387,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630889,Horus Binary v2,,10.73,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:18:33.664310Z,5C03E60613121D20E52742B13C8EC2D80C300AFE8B82FD000000000000000B96
2025-06-21T19:18:37.000000Z,APEX-2-R,41.97310256958008,-71.11743927001953,3239,-5.75,2.7254901960784315,0,0.0,0.0,1768,10,58,-1,2025-06-21T19:18:43.911952,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630894,Horus Binary v2,,5.89,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:18:42.209855Z,5C03E80613122575E42742213C8EC2A70C3A0AFF8BC1FD00000000000000D743
2025-06-21T19:19:03.000000Z,APEX-2-R,41.970760345458984,-71.11336517333984,3076,-5.42,2.7450980392156863,0,0.0,0.0,1773,10,55,0,2025-06-21T19:19:10.237151,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.63088,Horus Binary v2,,8.65,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:19:08.660649Z,5C03ED061313030FE227420B3A8EC2040C370A008CE2FD0000000000000014AF
2025-06-21T19:20:09.000000Z,APEX-2-R,41.9647216796875,-71.10308074951172,2641,-7.28,2.7450980392156863,0,0.0,0.0,1786,10,59,1,2025-06-21T19:20:16.437788,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.63087,Horus Binary v2,,9.7,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:20:14.711369Z,5C03FA06131409E0DB2742C7348EC2510A3B0A018C28FD00000000000000062B
2025-06-21T19:20:13.000000Z,APEX-2-R,41.96425247192383,-71.10252380371094,2614,-6.52,2.7450980392156863,0,0.0,0.0,1787,10,64,1,2025-06-21T19:20:20.593654,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.63087,Horus Binary v2,,9.7,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:20:19.237136Z,5C03FB0613140D65DB27427E348EC2360A400A018C74FD0000000000000048FE
2025-06-21T19:21:29.000000Z,APEX-2-R,41.95882797241211,-71.09378051757812,2056,-6.74,2.764705882352941,0,0.0,0.0,1801,10,25,3,2025-06-21T19:21:34.984753,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630885,Horus Binary v2,,1.73,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:21:34.752119Z,5C03090713151DD7D5274204308EC20808190A038D5EFD000000000000005AF7
2025-06-21T19:20:49.000000Z,APEX-2-R,41.960941314697266,-71.09822845458984,2363,-7.6,2.7450980392156863,0,0.0,0.0,1794,10,53,2,2025-06-21T19:20:54.786930,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630874,Horus Binary v2,,0.34,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:20:54.221493Z,5C03020713143101D827424B328EC23B09350A028C08FD00000000000000AEB5
2025-06-21T19:22:09.000000Z,APEX-2-R,41.95737838745117,-71.09101867675781,1787,-7.43,2.764705882352941,0,0.0,0.0,1809,10,25,5,2025-06-21T19:22:15.186499,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630891,Horus Binary v2,,6.14,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:22:14.262189Z,5C0311071316095BD427429A2E8EC2FB06190A058D19FD00000000000000D1FE
2025-06-21T19:22:13.000000Z,APEX-2-R,41.95726013183594,-71.09075927734375,1758,-7.21,2.764705882352941,0,0.0,0.0,1810,10,15,5,2025-06-21T19:22:19.353836,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630882,Horus Binary v2,,6.47,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:22:18.273477Z,5C03120713160D3CD42742782E8EC2DE060F0A058D2FFD0000000000000052C5
2025-06-21T19:23:19.000000Z,APEX-2-R,41.95522689819336,-71.08685302734375,1275,-7.31,2.764705882352941,0,0.0,0.0,1823,10,23,7,2025-06-21T19:23:26.039982,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630888,Horus Binary v2,,8.01,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:23:24.237469Z,5C031F0713171327D22742782C8EC2FB04170A078D25FD000000000000007C5F
